"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Domain Score","Domain pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Cytoband Score","Cytoband pValue","Transcription Factor Binding Site Score","Transcription Factor Binding Site pValue","Gene Family Score","Gene Family pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Computational Score","Computational pValue","MicroRNA Score","MicroRNA pValue","Drug Score","Drug pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
379,"ETV5",2119,0.0,0.5116189000774594,0.9909167125806586,0.028079008520526725,0.06419186887249932,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.35068798467776047,0.13884585592563903,0.0,0.5,0.0,0.5032920216886135,0.7148970174622297,0.001549186676994578,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.07770566050798082,0.07629744384198296,0.0,0.5,0.9999999999999996,0.1167699457784663,0.49270078493378067,0.07184353214562354,0.0,0.5170410534469404,0.24086283223957528,0.0407145930052617
380,"ASPH",444,0.0,0.5116189000774594,0.9999999999976197,0.009101471727343146,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.3310415735905891,0.006777691711851278,0.9977225625615623,0.010069713400464756,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.01993980394284799,0.13109992254066616,0.0,0.5,0.9999999999999996,0.1167699457784663,0.6571263852776342,0.04918667699457785,0.0,0.5170410534469404,0.24471112141530554,0.04096350263707482
381,"IGSF22",283284,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.5542989908702102,0.005422153369481022,-1.0,0.0,0.0,0.5855925639039504,-1.0,0.0,0.0,0.5032920216886135,0.0,0.5023237800154918,0.7687920975227515,3.872966692486445E-4,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.10810547142528738,0.24167312161115415,0.0,0.5551897753679318,-1.0,0.0,0.19902338810419198,0.041156177307258957
382,"ALDH3B2",222,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,0.0,0.5040666150271108,0.28592511003168414,0.15453137103020914,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9993667648415033,0.1665375677769171,0.05111066370669418,0.11057319907048799,NaN,1.0E-6,NaN,0.04133869348737995
383,"ADAM22",53616,0.0,0.5116189000774594,0.2758840930782264,0.09972889233152595,0.9993878598499922,0.0034856700232378003,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9973180228089208,0.010263361735089079,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.09925030601336704,0.0644848954298993,0.0,0.5,0.9999999999999996,0.1167699457784663,0.98756493918891,0.010457010069713401,0.0,0.5170410534469404,0.24297981618063452,0.04138555519769893
384,"PACS1",55690,0.2400978190097949,0.023237800154918668,0.0,0.558869093725794,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.5964498372779035,0.09101471727343145,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9999999755147738,0.11696359411309062,0.8322334164050449,0.031564678543764525,0.9997522315125028,1.9364833462432224E-4,0.24555573144129977,0.041784846285938815
385,"SGCG",6445,0.0,0.5116189000774594,0.6981372676190059,0.0687451587916344,0.722268955981233,0.027498063516653758,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.9687613717366593,0.0011618900077459333,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.42150674812624767,0.011231603408210689,0.0,0.5,0.998886925035264,0.17195972114639815,0.19055184141916343,0.11057319907048799,0.0,0.5170410534469404,0.25150796492890576,0.042037401931599216
386,"P2RY2",5029,0.0,0.5116189000774594,0.9999999998718452,0.009101471727343146,0.9969478982339082,0.004647560030983733,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999912091304,0.1167699457784663,0.9998251467778965,0.005034856700232378,0.1613372990310798,0.03427575522850503,0.24444765743135285,0.04227733986926585
387,"ADAM10",102,0.0,0.5116189000774594,0.8951650531343099,0.04899302865995352,0.9997180431432898,0.0034856700232378003,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.22000767018019596,0.008133230054221533,0.9535067796856557,0.027498063516653758,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999996,0.1167699457784663,0.6105478164717552,0.06254841208365608,0.0,0.5170410534469404,0.2722577777754452,0.04268068341584297
388,"NPPC",4880,0.0,0.5116189000774594,0.9990784918605998,0.019752130131680867,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.3299697796430896,0.006777691711851278,0.5746888235553055,0.09817970565453137,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.18541628032232993,0.037180480247869865,-1.0,0.0,0.9789797027475738,0.20274980635166537,0.98950691647037,0.010069713400464756,0.0,0.5170410534469404,0.2648026824118233,0.04269822601111506
389,"ASCL1",429,0.0,0.5116189000774594,0.9846306665936644,0.031564678543764525,0.4466983068294477,0.04240898528272657,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9999999968915771,0.0029047250193648335,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.33407037638522624,0.015879163439194422,0.0,0.5,0.9999999987504452,0.1167699457784663,0.657503809235655,0.04899302865995352,0.0,0.5170410534469404,0.25292533770674686,0.043836328212640496
390,"SLC9B2",133308,0.8584149757601743,0.011231603408210689,0.9999726719297601,0.012393493415956624,0.406716112569712,0.05170410534469404,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.060444842594786954,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.18453275392454924,0.03756777691711851,-1.0,0.0,0.9999999897251722,0.1167699457784663,0.08161216915984261,0.11057319907048799,0.0,0.5170410534469404,0.2517827006627379,0.0439048947697559
391,"IQGAP1",8826,0.0,0.5116189000774594,0.7593280654296131,0.06158017041053447,0.4663820110792596,0.041828040278853604,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.44373200693146125,0.004647560030983733,0.982186565036708,0.018590240123934933,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.02708762479109057,0.11967467079783115,0.0,0.5,0.9999999992095183,0.1167699457784663,0.295873950286492,0.10611928737412858,0.0,0.5170410534469404,0.2656964784053704,0.04405914749187678
392,"NISCH",11188,0.0,0.5116189000774594,0.9877423455353965,0.028466305189775366,0.0,0.5309837335398916,-1.0,0.0,0.5625996872613468,0.0013555383423702555,0.0,0.5038729666924865,-1.0,0.0,0.970095832432153,0.022463206816421378,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999993310026658,0.12006196746707978,0.7856818568837576,0.03543764523625097,0.0,0.5170410534469404,0.2767360557428324,0.04416093799443466
393,"TBC1D5",9779,0.0,0.5116189000774594,0.8604103353869823,0.053446940356312936,0.9569793797834528,0.013555383423702556,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.840862141455903,0.05073586367157242,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.4721351981258522,0.001549186676994578,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9999999999999738,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.28633070930636106,0.04441478111952146
394,"LRP8",7804,0.0,0.5116189000774594,0.997294067571074,0.0226568551510457,0.991669968179726,0.006971340046475601,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.4584155898802279,0.11696359411309062,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.10305244266286351,0.06312935708752905,0.0,0.5,0.9999999999999996,0.1167699457784663,0.40576420598936286,0.09004647560030983,0.28439113066137917,0.02885360185902401,0.2747151744443983,0.044625004732129714
395,"IL20RB",53833,0.0,0.5116189000774594,0.0,0.558869093725794,0.19916212094237581,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.2825322584427406,0.007552285050348567,0.0,0.5040666150271108,0.7712655903008421,0.06564678543764524,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.3204053286147466,0.0029047250193648335,0.0,0.5019364833462432,0.0,0.5,0.04915454663738386,0.09604957397366383,-1.0,0.0,0.9999998073476138,0.11831913245546088,0.0,0.5551897753679318,0.0,0.5170410534469404,0.1959619022825645,0.04463341303488033
396,"STAC",6769,0.2400978190097949,0.023237800154918668,0.9999701377862295,0.012780790085205267,0.592496429224593,0.03369481022463207,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.24758947452383973,0.02517428350116189,0.0,0.5,1.0,0.1167699457784663,0.49270078493378067,0.07184353214562354,0.0,0.5170410534469404,0.26307751107440847,0.04514101494505718
397,"LINGO1",84894,0.0,0.5116189000774594,0.40337912834131834,0.09430673896204493,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.2529615272589206,0.007552285050348567,0.0,0.5040666150271108,0.13282658840691702,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.3195710225270174,0.0038729666924864447,0.0,0.5019364833462432,0.0,0.5,0.49888610468608663,0.006196746707978312,0.0,0.5,0.999999999996541,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.18005574259683,0.04516251767250257
398,"BCL11A",53335,0.0,0.5116189000774594,0.7518066822347319,0.06177381874515879,0.8605259998745328,0.021107668474051124,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9684745566796036,0.023625096824167312,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.34085329225517524,0.015491866769945779,0.0,0.5,0.9999999999999991,0.1167699457784663,0.20638879300924112,0.11057319907048799,0.06125867817251444,0.03427575522850503,0.2537624887677487,0.04545750249092728
399,"HEPACAM",220296,0.0,0.5116189000774594,0.0,0.558869093725794,0.2395791165950866,0.06177381874515879,0.0,0.5,0.0,0.5044539116963594,0.27497714911935917,0.007552285050348567,-1.0,0.0,0.6192966195754623,0.0879163439194423,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.29529581848096087,0.005034856700232378,0.0,0.5019364833462432,0.0,0.5,0.15512326745967137,0.0453137103020914,-1.0,0.0,0.9999995731467608,0.11890007745933386,0.0,0.5551897753679318,0.0,0.5170410534469404,0.19738599159279382,0.04558819282065463
400,"FANCD2",2177,0.0,0.5116189000774594,0.22129569212380323,0.11773818745158791,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.999999563561691,0.003098373353989156,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.5988543911751081,7.74593338497289E-4,0.0,0.5019364833462432,0.0,0.5,0.011133114103070768,0.13826491092176607,0.0,0.5,0.999999999999992,0.1167699457784663,0.41903518733545503,0.08830364058869093,0.0,0.5170410534469404,0.1961968651721893,0.04591842229385368
401,"MAP1A",4130,0.0,0.5116189000774594,0.988819370557003,0.028466305189775366,0.9995796416645488,0.0034856700232378003,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.8932741816352531,0.03989155693261038,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.13848026924946216,0.05092951200619675,0.0,0.5,0.9999999999995359,0.1167699457784663,0.2054419061230086,0.11057319907048799,0.0,0.5170410534469404,0.28319107723783205,0.046026833401968115
402,"CABP4",57010,0.9996234055034829,0.0011618900077459333,0.9997763031964557,0.016847405112316034,0.8334798671350014,0.022463206816421378,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.060444842594786954,0.17137877614252517,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9827548718879572,0.20100697134004647,0.4511115822379608,0.08733539891556932,0.0,0.5170410534469404,0.28361756170475466,0.046607373025251086
403,"CYP3A5",1577,0.0,0.5116189000774594,0.056711858721202914,0.11773818745158791,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9996410735183907,0.006584043377226956,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.056917916348208024,0.08907823392718822,0.0,0.5,0.9999970231300397,0.12645236250968242,0.9999995891670904,0.002711076684740511,0.06125867817251444,0.03427575522850503,0.19679931286094485,0.046915614595454014
404,"PCF11",51585,0.0,0.5116189000774594,0.18013807527750106,0.11773818745158791,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.18579966256016842,0.0077459333849728895,0.0,0.5040666150271108,0.47208959855256893,0.11522075910147173,0.0,0.5,0.0,0.5032920216886135,0.4414804136959935,0.0017428350116189002,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999973,0.1167699457784663,0.09895831734506459,0.11057319907048799,0.0,0.5170410534469404,0.21152394853456563,0.04711972949871179
405,"ITGA6",3655,0.0,0.5116189000774594,0.3931760784434234,0.09546862896979086,0.6253348647226135,0.033307513555383424,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.9663408470630966,0.0011618900077459333,0.5036812425373989,0.1123160340821069,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.1582364370013273,0.04453911696359411,0.0,0.5,0.9999999999999991,0.1167699457784663,0.2078314681827666,0.11057319907048799,0.0,0.5170410534469404,0.24866717544574155,0.0471579150452176
406,"KCNK7",10089,0.9977583848729201,0.002517428350116189,0.9736182780943611,0.03427575522850503,0.19916212094237581,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.32925995366084565,0.006777691711851278,0.25442542248707845,0.15917893106119288,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9376215689838006,0.21591789310611928,0.0,0.5551897753679318,0.0,0.5170410534469404,0.2634356009885918,0.047184827587098854
407,"TESC",54997,0.0,0.5116189000774594,0.9998477504803152,0.0156855151045701,0.0702597122859524,0.062161115414407435,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,-1.0,0.0,0.6724721031540182,0.08133230054221534,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.5749285003777501,0.003292021688613478,-1.0,0.0,0.45952713773922355,0.2360573199070488,0.41903518733545503,0.08830364058869093,0.0,0.5170410534469404,0.2656785872977991,0.04754644401916708
408,"MPL",4352,0.0,0.5116189000774594,0.0,0.558869093725794,0.5630733952352264,0.0365995352439969,0.0,0.5,0.0,0.5044539116963594,0.28206591303270345,0.007552285050348567,0.0,0.5040666150271108,0.3041151150790903,0.15027110766847404,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.3204053286147466,0.0029047250193648335,0.0,0.5019364833462432,0.0,0.5,0.007348090555538477,0.14310611928737413,0.0,0.5,0.9999999999960192,0.1167699457784663,0.20638879300924112,0.11057319907048799,0.0,0.5170410534469404,0.19582504964430097,0.047602960421360474
409,"CHP1",11261,0.9933277621614064,0.0036793183578621223,0.9999465285282129,0.013168086754453912,0.15070241938738466,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.380357195338922,0.12161115414407436,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.025017412640547385,0.12354763749031758,0.0,0.5,1.0,0.1167699457784663,0.41417505127399956,0.0888845855925639,0.0,0.5170410534469404,0.2594528977510105,0.04807928901068703
410,"SNX27",81609,0.0,0.5116189000774594,0.9963507749922353,0.023818745158791635,0.8967827088724606,0.01820294345468629,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.8980254430901029,0.03892331525948877,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.5490999153235584,0.0013555383423702555,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999991,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.26128856851238663,0.04821834577478701
411,"INA",9118,0.0,0.5116189000774594,0.8330321410579958,0.05615801704105345,0.46651150630876853,0.041828040278853604,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,-1.0,0.0,0.971207122447008,0.022075910147172733,0.0,0.5,0.0,0.5032920216886135,-1.0,0.0,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.37249715825986873,0.014136328427575524,0.0,0.5,0.9999999998022766,0.1167699457784663,0.7435978444648477,0.03989155693261038,0.0,0.5170410534469404,0.30100272577528686,0.049462179094323155
412,"ATM",472,0.0,0.5116189000774594,0.9818290724873406,0.03195197521301317,0.0,0.5309837335398916,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9999999999685348,0.0029047250193648335,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999999999999996,0.1167699457784663,0.9893592366221617,0.010263361735089079,0.5756579111562992,0.015879163439194422,0.2635702327812419,0.04955452893896728
413,"GSTP1",2950,0.0,0.5116189000774594,0.24876300521160133,0.10321456235476376,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9999989971148033,0.003098373353989156,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.09769414944741134,0.06487219209914795,0.0,0.5,0.09204685431075708,0.24167312161115415,0.9845189662840472,0.011231603408210689,0.5323524208720466,0.01800929512006197,0.20120583163722447,0.04963563382206171
414,"KDM3A",55818,0.0,0.5116189000774594,0.0,0.558869093725794,0.0,0.5309837335398916,-1.0,0.0,0.5625996872613468,0.0013555383423702555,0.0,0.5038729666924865,0.0,0.5040666150271108,0.3355237216843023,0.14329976762199845,0.0,0.5,0.0,0.5032920216886135,0.43014537113872076,0.0034856700232378003,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9999999999999991,0.1167699457784663,0.0,0.5551897753679318,0.12722683639298066,0.03427575522850503,0.17227528065667896,0.05015169801729602
415,"PLEKHA7",144100,0.0,0.5116189000774594,0.9494669209462944,0.038729666924864445,0.0714516743098655,0.062161115414407435,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.999790296288511,0.005809450038729667,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.19584308013930612,0.03446940356312936,-1.0,0.0,0.9999999975300837,0.1167699457784663,0.0,0.5551897753679318,0.48942214330167017,0.01820294345468629,0.22983553412837887,0.050326863700792424
416,"FCGR1A",2209,0.0,0.5116189000774594,0.7595820277379423,0.06158017041053447,0.17711974729212568,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.08500516403405277,0.0077459333849728895,0.0,0.5040666150271108,0.0,0.5855925639039504,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.29529581848096087,0.005034856700232378,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9999987601235782,0.12238574748257165,0.6955756176221014,0.046281951975213016,0.0,0.5170410534469404,0.20951517859227398,0.0505656586044102
417,"PACSIN3",29763,0.999259850763941,0.001549186676994578,0.9029793839072413,0.046281951975213016,0.0,0.5309837335398916,-1.0,0.0,-1.0,0.0,0.0,0.5038729666924865,0.0,0.5040666150271108,0.3495103211484981,0.13884585592563903,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.2282166936997544,0.028272656855151047,-1.0,0.0,0.9154885118789302,0.21766072811773818,0.14646358652953276,0.11057319907048799,-1.0,0.0,0.2739208666632401,0.050595836542428274
418,"PACSIN1",29993,0.0,0.5116189000774594,0.9407064345645111,0.039504260263361735,0.9999413504140041,0.0019364833462432224,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.6159721734141123,0.0879163439194423,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.1260710512822637,0.053640588690937255,-1.0,0.0,0.9999999658125553,0.11715724244771494,0.6658574525099474,0.04860573199070488,0.0,0.5170410534469404,0.2762815475838086,0.050792174660963085
419,"IMMP1L",196294,0.0,0.5116189000774594,0.7873174518846638,0.05964368706429125,0.900511029053439,0.01820294345468629,-1.0,0.0,-1.0,0.0,0.6956377790646796,0.002517428350116189,0.0,0.5040666150271108,0.9695100547862577,0.0226568551510457,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9970874612719525,0.18280402788536018,0.0,0.5551897753679318,0.0,0.5170410534469404,0.3212962724153589,0.05121782582581125
420,"BAK1",578,0.2400978190097949,0.023237800154918668,0.9999995132619244,0.009488768396591789,0.0714516743098655,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9962900756942611,0.010844306738962044,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,-1.0,0.0,0.9999999941636232,0.1167699457784663,0.05111066370669418,0.11057319907048799,0.0,0.5170410534469404,0.23420738201497937,0.05140228065411845
421,"SPRY2",10253,0.0,0.5116189000774594,0.5588045628676473,0.07823392718822618,0.0702597122859524,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.33422068434348184,0.14329976762199845,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,-1.0,0.0,0.4470279757887644,0.0023237800154918666,0.0,0.5,0.2945309717608016,0.019364833462432222,-1.0,0.0,0.9999999999999774,0.1167699457784663,0.0,0.5551897753679318,0.0,0.5170410534469404,0.20826734752739162,0.051822161063006966
422,"HSP90B1",7184,0.0,0.5116189000774594,0.9984137998177313,0.021107668474051124,0.0,0.5309837335398916,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.9995518591940388,0.006971340046475601,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.007348090555538477,0.14310611928737413,0.0,0.5,0.9999999641043403,0.11715724244771494,0.8644317828529682,0.027498063516653758,0.5466616059896489,0.017815646785437646,0.2597471713659979,0.05187231268157955
423,"COX5B",1329,0.7831696073681121,0.011618900077459334,0.8064943581001082,0.05867544539116964,0.0714516743098655,0.062161115414407435,-1.0,0.0,0.0,0.5044539116963594,0.0,0.5038729666924865,0.478906734962491,0.004260263361735089,0.2977071831506375,0.15027110766847404,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.0,0.5737800154918667,0.0,0.5,0.9104113068854313,0.2186289697908598,0.3489407381091771,0.09585592563903951,0.0,0.5170410534469404,0.26849169807235546,0.05211965876541402
424,"CD34",947,0.0,0.5116189000774594,0.9992616478469345,0.019364833462432222,0.4735375576414958,0.04163439194422928,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.4170959022007027,0.11909372579395817,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.29660159012502163,0.019364833462432222,0.0,0.5,0.9999999999886189,0.1167699457784663,0.4931039417994011,0.07184353214562354,0.3832313225919689,0.023625096824167312,0.2606040847102462,0.052171532969084944
425,"B2M",567,0.0,0.5116189000774594,0.9993895609017966,0.018977536793183578,0.25852387286878786,0.05945003872966693,0.0,0.5,0.0,0.5044539116963594,0.0,0.5038729666924865,0.0,0.5040666150271108,0.79915549760487,0.06003098373353989,0.0,0.5,0.0,0.5032920216886135,0.0,0.5023237800154918,0.0,0.5029047250193648,0.0,0.5019364833462432,0.0,0.5,0.10054471408397876,0.06409759876065066,0.0,0.5,0.9999995217146644,0.11948102246320681,0.7478309144754598,0.039504260263361735,0.5246700184401676,0.01800929512006197,0.2679876210145455,0.05218886962665603
