"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Domain Score","Domain pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Cytoband Score","Cytoband pValue","Transcription Factor Binding Site Score","Transcription Factor Binding Site pValue","Gene Family Score","Gene Family pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Computational Score","Computational pValue","MicroRNA Score","MicroRNA pValue","Drug Score","Drug pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
631,"CTNS",1497,0.0,0.5193648334624322,0.4631895757490481,0.12587141750580946,0.8474255105933108,0.014136328427575524,0.9910867324416465,0.0052285050348567005,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.5206121167086003,0.10089078233927189,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.8107535869277013,0.1551123160340821,0.9999927308712548,0.021301316808675447,0.5181166949715216,0.037955073586367155,0.33536370099367663,0.036088281923072674
632,"FLG",2312,0.0,0.5193648334624322,0.0748939419244386,0.15472501936483346,0.32541022554194254,0.06312935708752905,0.04691846379583513,0.041053446940356314,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.7722453736135158,0.05731990704879938,0.5112126276640502,0.012587141750580944,0.0,0.5029047250193648,-1.0,0.0,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.10713295634369713,0.2308288148721921,0.5950524311563863,0.1444616576297444,0.7516158266459346,0.023818745158791635,0.2834096826905947,0.036125773343182344
633,"NCK1",4690,0.05869602755362945,0.03892331525948877,0.999994580243794,0.011037955073586367,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9999327692014615,0.008133230054221533,0.13023374891896375,0.024399690162664602,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9110651911862214,0.12277304415182029,0.48268662035961846,0.15278853601859024,0.06407269634999051,0.07552285050348567,0.23940876248058082,0.03629709732863973
634,"NPR1",4881,0.0,0.5193648334624322,0.9990483822760793,0.026723470178156468,0.12795076758376214,0.06816421378776143,-1.0,0.0,0.9492942855473749,0.016653756777691712,0.0,0.5009682416731216,0.0,0.5110379550735864,0.7609358436778616,0.05964368706429125,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9852989638440042,0.0627420604182804,0.999999995047414,0.015298218435321457,0.05373992592211321,0.07552285050348567,0.30332809479811235,0.03636913743918535
635,"CASQ2",845,0.0,0.5193648334624322,0.9160915759473428,0.06700232378001549,0.17273012877308946,0.06816421378776143,0.993522132534354,0.004841208365608056,0.042420754377057196,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.45941609891233376,0.10979860573199071,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.42675009615088383,0.008907823392718823,0.0,0.5027110766847405,0.6139106919618496,0.19229279628195198,0.8987626886113917,0.10902401239349342,0.0,0.5377614252517429,0.2848192962245555,0.03641434944713773
636,"MTAP",4507,0.0,0.5193648334624322,0.06819375048311925,0.15472501936483346,0.0,0.5340821068938807,0.1544961876698605,0.038536018590240126,0.8801629130881857,0.022850503485670023,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9404013962210223,0.03214562354763749,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.9986417620529425,0.02188226181254841,0.9999029185736796,0.03214562354763749,0.08350497335184165,0.07552285050348567,0.2876324474532498,0.03654184036230623
637,"ACKR4",51554,0.2872130930641087,0.02149496514329977,0.8110526971124351,0.08462432223082882,0.8496120572678981,0.013942680092951201,-1.0,0.0,0.04501415107298374,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.7166565687013449,0.06661502711076685,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.06098136855808348,0.06758326878388846,-1.0,0.0,0.9329589723138267,0.10941130906274206,0.7252308466853017,0.1307126258714175,0.0,0.5377614252517429,0.3114977565628264,0.03659059452862157
638,"PACSIN1",29993,0.1325200923552944,0.03892331525948877,0.9508955997147029,0.0592563903950426,0.3394049210516017,0.0627420604182804,-1.0,0.0,0.04501415107298374,0.08346243222308287,0.0,0.5009682416731216,0.14003763071173062,0.022269558481797055,0.21433495175174,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.007348090555538477,0.13013168086754454,-1.0,0.0,0.7916983575422286,0.16014717273431447,0.9844109973737649,0.07784663051897754,0.0,0.5377614252517429,0.2859060764893608,0.03661138164705302
639,"XYLT2",64132,0.0,0.5193648334624322,0.5198909941362923,0.11696359411309062,0.0,0.5340821068938807,0.7043417031535787,0.020333075135553835,0.9826873296078795,0.010844306738962044,0.0,0.5009682416731216,0.0,0.5110379550735864,0.09470254898182752,0.15995352439969016,0.48982904618763545,0.014136328427575524,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9212842437181866,0.11773818745158791,0.9920084904358031,0.06855151045701006,0.14776030595826928,0.07552285050348567,0.3021993911602485,0.03661191438487421
640,"MYO9B",4650,0.05869602755362945,0.03892331525948877,0.9851738061753295,0.044926413632842756,0.0,0.5340821068938807,-1.0,0.0,0.29280219545442837,0.06622773044151821,0.0,0.5009682416731216,0.0,0.5110379550735864,0.0,0.5799767621998451,0.5171243293455707,0.011812548412083656,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.04338940581641624,0.08230054221533695,0.0,0.5027110766847405,0.6194437656232819,0.19229279628195198,0.9995892276875327,0.04047250193648334,0.08350497335184165,0.07552285050348567,0.24731477053043122,0.03664010810330465
641,"IGSF23",147710,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5799767621998451,-1.0,0.0,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.2611213596115451,0.026336173508907823,0.24545711153290825,1.0E-6,0.0,0.5658404337722696,-1.0,0.0,0.0,0.6154144074360961,0.0,0.5927575522850503,0.0,0.5377614252517429,0.03618417651031809,0.03671381892893377
642,"S100A11",6282,0.0,0.5193648334624322,0.9137897400026539,0.06738962044926414,0.32541022554194254,0.06312935708752905,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.07845678897033427,0.15995352439969016,0.0,0.5168474051123161,0.1842088152093457,0.004260263361735089,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.1886484848977829,0.0261425251742835,0.0,0.5027110766847405,0.6247802897447523,0.19229279628195198,0.790718670278623,0.12567776917118512,0.4752392890944176,0.03989155693261038,0.25790740904861553,0.03692742120861192
643,"YWHAE",7531,0.0,0.5193648334624322,0.9990015117058458,0.02691711851278079,0.0,0.5340821068938807,-1.0,0.0,0.4040203419718008,0.06003098373353989,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9838139443184303,0.020139426800929512,0.2892929362022101,0.021688613477924088,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.016958006891801835,0.1140588690937258,0.0,0.5027110766847405,0.949851979750907,0.10069713400464755,0.7964812137871935,0.12490317583268784,0.15892382900335214,0.07552285050348567,0.2918506137746172,0.03696726571061093
644,"OAS1",4938,0.0,0.5193648334624322,0.9518721867634479,0.05886909372579396,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.7200166976803443,0.06603408210689388,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.5531035322704873,0.007358636715724245,0.0,0.5023237800154918,0.0825287702799795,0.05615801704105345,0.0,0.5027110766847405,0.9247202633972444,0.11541440743609604,0.9999848500646897,0.023237800154918668,0.23405862052931237,0.06351665375677769,0.29242193327925814,0.037473805154268236
645,"TMED10",10972,0.0,0.5193648334624322,0.9458889772407985,0.05983733539891557,0.7805411764132095,0.018590240123934933,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.8699856613480151,0.0453137103020914,0.38185101917948905,0.016653756777691712,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.01794667564170975,0.11309062742060419,0.0,0.5027110766847405,0.9997703022370842,0.012199845081332301,0.6750967544625931,0.1374903175832688,0.0,0.5377614252517429,0.27833950130794616,0.03820839525243247
646,"CD248",57124,0.0,0.5193648334624322,0.11531181006143562,0.15472501936483346,0.7514654143489723,0.02072037180480248,-1.0,0.0,0.32015283214518625,0.06312935708752905,0.0,0.5009682416731216,0.0,0.5110379550735864,0.38718703757676803,0.1237412858249419,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.3093722367578605,0.014523625096824167,-1.0,0.0,0.09240775561285428,0.2308288148721921,0.9995660202986713,0.04047250193648334,0.3958444691166632,0.04976762199845081,0.2777988458723331,0.0383877477646829
647,"MAPK4",5596,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.1435992365026664,0.022269558481797055,0.0,0.5799767621998451,0.3213829676853433,0.019752130131680867,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.10809867656929364,1.9364833462432224E-4,0.8949106523403471,0.13129357087529048,0.9996680803173577,0.038536018590240126,0.0,0.5377614252517429,0.1530144474155131,0.03884484444555625
648,"POLG",5428,0.0,0.5193648334624322,0.7686371418177745,0.09275755228505035,0.0,0.5340821068938807,0.9990535307403285,0.002517428350116189,0.30710184704021554,0.06312935708752905,0.0,0.5009682416731216,0.0,0.5110379550735864,0.8684653581317278,0.0453137103020914,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.6022409917441807,0.19345468628969792,0.999962787407449,0.027498063516653758,0.7406625750859295,0.024786986831913247,0.32190985359907387,0.038990203538545876
649,"TMPO",7112,0.0,0.5193648334624322,0.09270355920887248,0.15472501936483346,0.0,0.5340821068938807,0.108216157320519,0.041053446940356314,0.05902757116872804,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.48863653374498645,0.10515104570100697,0.5010128608922899,0.013168086754453912,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.01794667564170975,0.11309062742060419,0.0,0.5027110766847405,0.9967247877919305,0.03350116189000774,0.9999988393721326,0.01723470178156468,0.0,0.5377614252517429,0.21540735380937096,0.03899677387019551
650,"PDE3A",5139,0.0,0.5193648334624322,0.7741193798992144,0.09198295894655306,0.0,0.5340821068938807,0.9551745288232627,0.0077459333849728895,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.6501482221174569,0.07862122385747483,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.4194008449638472,0.009295120061967466,-1.0,0.0,0.9871331524021758,0.05886909372579396,0.4888772680267746,0.1524012393493416,0.5493112460191372,0.036986831913245546,0.3121011536816272,0.03923514652656812
651,"CSAD",51380,0.0,0.5193648334624322,0.18992500266844534,0.15472501936483346,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.1068563082967386,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.7505090422366126,0.0023237800154918666,0.0,0.5023237800154918,0.19057670891380613,0.0261425251742835,-1.0,0.0,0.9214757784118968,0.11773818745158791,0.9908740706572985,0.06932610379550735,0.3274945231548333,0.05170410534469404,0.269338864965151,0.039703389053933
652,"SNIP1",79753,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,0.7745112492762827,0.01723470178156468,0.04501415107298374,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.0,0.5799767621998451,0.8054883143942698,0.002711076684740511,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.9994609128199134,0.016653756777691712,0.9289253527607729,0.10030983733539892,0.050536353106277215,0.07552285050348567,0.24215907992634472,0.039713295391924586
653,"DMPK",1760,0.0,0.5193648334624322,0.6149671042488533,0.10902401239349342,0.0,0.5340821068938807,0.9762607810342883,0.006003098373353989,0.042420754377057196,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.20635589124152548,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.08620660910650715,0.05460883036405887,0.0,0.5027110766847405,0.7377246419532275,0.17195972114639815,0.9999997429843595,0.015879163439194422,0.050536353106277215,0.07552285050348567,0.2573916994671366,0.039785971974978795
654,"TPM3",7170,0.0,0.5193648334624322,0.2237640216094318,0.15472501936483346,0.0,0.5340821068938807,0.7851567644550761,0.01646010844306739,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.5607077158836448,0.09585592563903951,0.2892929362022101,0.021688613477924088,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.07865586766584154,0.05790085205267235,0.0,0.5027110766847405,0.9888394772993426,0.05538342370255616,0.99957655635609,0.04047250193648334,0.13378232396544698,0.07552285050348567,0.25714198177699604,0.03986220775612137
655,"DOCK6",57572,0.0,0.5193648334624322,0.08322754093564701,0.15472501936483346,0.0,0.5340821068938807,0.939255329355508,0.008326878388845856,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9831754805037998,0.020333075135553835,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.18560541199429514,0.026529821843532145,-1.0,0.0,0.8691132767559433,0.13981409759876065,0.9989596896832966,0.046281951975213016,0.039444552180660786,0.07552285050348567,0.2701309688893064,0.03992185315903729
656,"SKAP1",8631,0.0,0.5193648334624322,0.9547095641283724,0.05809450038729667,0.32387250016034147,0.06312935708752905,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.2704089468881347,0.13787761425251743,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.04109300391267889,0.08462432223082882,0.10809867656929364,1.9364833462432224E-4,0.0960604481295742,0.2308288148721921,0.9355001058336652,0.09759876065065841,0.0,0.5377614252517429,0.19403015223152104,0.04009758489041171
657,"NRXN2",9379,0.05869602755362945,0.03892331525948877,0.9676830140549397,0.05247869868319133,0.0,0.5340821068938807,-1.0,0.0,0.9939877525202439,0.007939581719597211,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9587733060596288,0.028079008520526725,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.12075577177923721,0.04279628195197521,0.0,0.5027110766847405,0.474356769605795,0.21204492641363284,0.9598675389529524,0.08965917893106119,0.0,0.5377614252517429,0.29360970774377176,0.04042093372707223
658,"ARHGEF7",8874,0.0,0.5193648334624322,0.9999804186527004,0.014136328427575524,0.09863771407242299,0.06816421378776143,-1.0,0.0,0.6399554337348742,0.03814872192099148,0.0,0.5009682416731216,0.0,0.5110379550735864,0.2730825771606976,0.13787761425251743,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.07664746154812727,0.05848179705654531,0.0,0.5027110766847405,0.955287377155478,0.09759876065065841,0.9835728062873282,0.0784275755228505,0.3713282305141472,0.04996127033307514,0.2986014110126862,0.040584685193272296
659,"CDC25A",993,0.0,0.5193648334624322,0.46530126021750945,0.12451587916343919,0.0,0.5340821068938807,-1.0,0.0,0.30710184704021554,0.06312935708752905,0.0,0.5009682416731216,0.0,0.5110379550735864,0.7591661690550389,0.06003098373353989,0.3646888233929965,0.018783888458559255,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.9918020417489134,0.04976762199845081,0.9999992058334874,0.01646010844306739,0.7035086639850426,0.026723470178156468,0.30118170337755773,0.04059419268542741
660,"RAB23",51715,0.0,0.5193648334624322,0.9274202580456622,0.06332300542215337,0.6964220225991261,0.029240898528272656,0.9404581632613842,0.008326878388845856,0.5908249811456548,0.03892331525948877,0.0,0.5009682416731216,0.0,0.5110379550735864,0.06055331029039492,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,-1.0,0.0,0.9429578817203866,0.10515104570100697,0.7008953446162772,0.13594113090627422,0.06407269634999051,0.07552285050348567,0.3265519846457892,0.0408845791734761
661,"CMIP",80790,0.0,0.5193648334624322,0.3073200101434698,0.13400464756003097,0.0,0.5340821068938807,-1.0,0.0,0.9373756513578477,0.017041053446940357,0.0,0.5009682416731216,-1.0,0.0,0.9263116735661164,0.03466305189775368,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.19291162585928784,0.025755228505034856,-1.0,0.0,0.9713220146464598,0.08230054221533695,0.19783814407244163,0.18570875290472502,0.4320520144509052,0.045701006971340045,0.32367764249820685,0.0409067128730789
662,"SYNPO2",171024,0.0,0.5193648334624322,0.9973996918036846,0.030209140201394268,0.0,0.5340821068938807,-1.0,0.0,0.15910443386513498,0.08346243222308287,0.0,0.5009682416731216,-1.0,0.0,0.16534126101865917,0.15995352439969016,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.4890019908940783,0.006777691711851278,-1.0,0.0,0.9985234413151208,0.023044151820294345,0.4162431119101887,0.16208365608055772,0.03487005767904726,0.07552285050348567,0.25936407390420596,0.04104449756485107
663,"AOC1",26,0.6776142564019072,0.007164988381099922,0.6513150273188674,0.10573199070487994,0.0,0.5340821068938807,-1.0,0.0,0.16318390680335904,0.08346243222308287,0.0,0.5009682416731216,0.0,0.5110379550735864,0.6412601663436199,0.0801704105344694,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.339751473953192,0.0191711851278079,0.0,0.5023237800154918,0.0962808549906116,0.04976762199845081,0.0,0.5027110766847405,0.0,0.6154144074360961,0.9914498908946265,0.0687451587916344,0.0,0.5377614252517429,0.25098315118862624,0.04117506312722474
664,"MMP11",4320,0.0,0.5193648334624322,0.8732860332601713,0.07397366382649109,0.32541022554194254,0.06312935708752905,-1.0,0.0,0.5451563353233417,0.04589465530596437,0.0,0.5009682416731216,0.0,0.5110379550735864,0.5249504823110636,0.10030983733539892,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.11791745282193548,0.04376452362509682,0.0,0.5027110766847405,0.9523722413008847,0.09972889233152595,0.9999761283676118,0.02536793183578621,0.35312805953066323,0.0505422153369481,0.31871563884440396,0.04121127735755137
665,"CH25H",9023,0.0,0.5193648334624322,0.9998908484085554,0.018783888458559255,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.021682587938656368,0.022269558481797055,0.9949031867081728,0.015879163439194422,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.10254130269037706,0.04918667699457785,0.0,0.5027110766847405,0.5905761879334743,0.19403563129357088,0.9989988641434804,0.04589465530596437,0.05677789253547667,0.07552285050348567,0.2381077555769272,0.041565336515160145
666,"EFNA4",1945,0.05869602755362945,0.03892331525948877,0.42623117809376315,0.12935708752904726,0.05589379248745169,0.06816421378776143,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.48194549551319327,0.10747482571649884,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.10809867656929364,1.9364833462432224E-4,0.48918898735518596,0.21185127807900853,0.7054249693992334,0.13381099922540665,0.0,0.5377614252517429,0.19295535418072493,0.04185738089973601
667,"USP24",23358,0.0,0.5193648334624322,0.3749843539171793,0.13032532920216885,0.0,0.5340821068938807,-1.0,0.0,0.9553606232582325,0.015298218435321457,0.0,0.5009682416731216,0.0,0.5110379550735864,0.8348769065157804,0.05092951200619675,0.0,0.5168474051123161,0.25654641752111634,0.0017428350116189002,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.03236550319608586,0.09372579395817196,0.0,0.5027110766847405,0.8642271033339803,0.1409759876065066,0.9410864109890826,0.0966305189775368,0.0,0.5377614252517429,0.2606750948665082,0.041959583868995565
668,"CIB2",10518,0.05869602755362945,0.03892331525948877,0.5896603188497649,0.11289697908597986,0.0,0.5340821068938807,0.0,0.5205267234701781,0.9980840530979269,0.004453911696359412,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.012091439943634593,0.12141750580945004,0.0,0.5027110766847405,0.9792327677557021,0.07203718048024788,0.9981608289153397,0.05131680867544539,0.7442490224731131,0.024399690162664602,0.27723554392908806,0.04205700119705236
669,"ZFHX3",463,0.0,0.5193648334624322,0.5199071168626521,0.11696359411309062,0.0,0.5340821068938807,0.8641361875423009,0.012780790085205267,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9115195562276182,0.037761425251742836,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.1014354769998436,0.04918667699457785,0.0,0.5027110766847405,0.9988644130308115,0.020914020139426802,0.9962653729068063,0.05828814872192099,0.5493112460191372,0.036986831913245546,0.29192406269983057,0.042142704026419064
670,"SLC4A2",6522,0.0,0.5193648334624322,0.8155476493087956,0.08404337722695585,0.3678322357632455,0.06158017041053447,-1.0,0.0,0.16899340826573372,0.08346243222308287,0.0,0.5009682416731216,0.2095987485869488,0.013942680092951201,0.8995365155294741,0.04066615027110767,0.13023374891896375,0.024399690162664602,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.0,0.5147172734314485,0.0,0.5023237800154918,0.0,0.5658404337722696,0.0,0.5027110766847405,0.4848096508393855,0.21204492641363284,0.957197128299295,0.09004647560030983,0.0,0.5377614252517429,0.2851000629310068,0.0421592129114744
671,"MT2A",4502,0.0,0.5193648334624322,0.9999875152831843,0.012780790085205267,0.0,0.5340821068938807,-1.0,0.0,-1.0,0.0,0.0,0.5009682416731216,0.0,0.5110379550735864,0.0,0.5799767621998451,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,0.0,0.5007745933384973,0.7959731704742132,0.0017428350116189002,0.0,0.5023237800154918,0.255664301448444,0.019364833462432222,0.0,0.5027110766847405,0.24003483109169516,0.2308288148721921,0.9999999999218322,0.015298218435321457,0.0,0.5377614252517429,0.20832748288705996,0.04244500577732069
672,"C1orf54",79630,0.0,0.5193648334624322,0.0,0.5772656855151046,0.0,0.5340821068938807,-1.0,0.0,0.0,0.5416343919442292,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5799767621998451,0.7884092477303455,0.0034856700232378003,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.3339325042117506,0.023818745158791635,0.0,0.5023237800154918,0.3417208954688734,0.012393493415956624,-1.0,0.0,0.30273651805929935,0.22656855151045702,0.9999969348453113,0.0191711851278079,0.0,0.5377614252517429,0.2009518421093284,0.04250850520432925
673,"GDF5",8200,0.05869602755362945,0.03892331525948877,0.9988067840845767,0.027110766847405113,0.0,0.5340821068938807,0.40793871994838043,0.02865995352439969,0.0,0.5416343919442292,0.0,0.5009682416731216,0.0,0.5110379550735864,0.978949288293838,0.022075910147172733,0.0,0.5168474051123161,0.0,0.5029047250193648,0.0,0.5009682416731216,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.022969826212310845,0.10534469403563129,0.0,0.5027110766847405,0.7226424535101466,0.17370255615801705,0.7077500327781849,0.13264910921766074,0.039444552180660786,0.07552285050348567,0.2672117361197752,0.04253876503204612
674,"ASIP",434,0.05869602755362945,0.03892331525948877,0.5704899248136293,0.1140588690937258,0.0,0.5340821068938807,-1.0,0.0,0.9275154539836021,0.018783888458559255,0.0,0.5009682416731216,0.0,0.5110379550735864,0.9999102652083022,0.008133230054221533,0.0,0.5168474051123161,0.0,0.5029047250193648,-1.0,0.0,-1.0,0.0,0.0,0.5147172734314485,0.0,0.5023237800154918,0.01794667564170975,0.11309062742060419,0.0,0.5027110766847405,0.09642316580270724,0.2308288148721921,0.0,0.5927575522850503,0.435927208442795,0.04434546862896979,0.2524581182533391,0.04300143222282349
